tx_id,customer_id,tx_ts,amount,product_id,quantity,unit_price
9d10c923-b5c2-47d3-952a-047481e081f1,cust_500,2025-07-17T19:06:07.047621,230.28,prod_196,3,76.76
b1f6297b-a00b-422d-9cbb-c9ae3227a718,cust_426,2025-03-16T21:38:38.047621,39.27,prod_163,1,39.27
c4cfbff4-c51a-4770-9fd0-ff7c6065d0da,cust_226,2025-04-28T01:04:18.047621,107.56,prod_149,2,53.78
22e5c483-4f28-4864-a170-b30e33c003d5,cust_119,2025-02-09T03:03:51.047621,48.79,prod_100,1,48.79
550bdff0-9838-4b65-a24d-e37eb01eb4f2,cust_478,2025-08-08T03:53:35.047621,25.34,prod_113,2,12.67
bf0548f8-1231-4fe5-a364-4af883a4d130,cust_102,2026-01-04T07:37:51.047621,115.24,prod_167,2,57.62
d70f8bd3-9a0e-4f02-9659-19cd399d2d70,cust_231,2025-10-14T15:26:11.047621,231.42,prod_161,3,77.14
2df5103d-6b41-44fb-b6b3-e0385b469bc4,cust_472,2025-04-13T12:59:21.047621,76.53,prod_107,1,76.53
c0cfa3d2-573f-4cd9-8cbb-e29886498173,cust_193,2025-11-11T05:26:24.047621,594.24,prod_78,3,198.08
57392940-5681-4461-b7e2-a9dc7a2913e7,cust_37,2025-05-05T20:00:38.047621,308.74,prod_66,2,154.37
8e6605ff-71ea-40cb-913c-af81dc957329,cust_155,2025-10-21T19:05:52.047621,56.62,prod_91,1,56.62
7d6d975b-4480-4316-ac1d-4a67b0e46490,cust_114,2025-08-12T09:13:59.047621,152.3,prod_87,2,76.15
7ad54134-db65-440e-867a-e65155da4207,cust_81,2026-01-09T23:01:11.047621,360.81,prod_122,3,120.27
59c9b4a7-bc38-4eb1-a354-656c4a6235df,cust_128,2025-08-08T07:26:12.047621,359.7,prod_103,3,119.9
a6cab77f-2e73-4685-a63e-6ed913a15848,cust_213,2025-05-02T09:39:32.047621,179.68,prod_142,1,179.68
3fd5603c-b9fd-4347-995a-94e9cc6479f0,cust_58,2025-03-31T14:44:19.047621,406.95,prod_38,3,135.65
5ee44a5e-907f-441c-ac14-d51cb8625c35,cust_299,2025-08-12T21:24:59.047621,130.14,prod_104,3,43.38
0a81b6ee-02d3-44b4-8de5-7e30353ee2c2,cust_418,2025-06-14T02:41:22.047621,106.6,prod_93,2,53.3
d0f7a6fa-dc3c-4179-bea8-aef662880349,cust_318,2025-08-11T13:01:58.047621,38.29,prod_195,1,38.29
219823d0-3bd9-462b-a81a-1d138297d929,cust_425,2025-10-02T03:45:49.047621,45.84,prod_160,1,45.84
1a9e4497-2d40-4731-adf9-1b014014681f,cust_270,2025-09-07T03:54:06.047621,309.92,prod_152,2,154.96
c33fe506-d798-4534-ab31-dad97aaa9e88,cust_245,2025-06-25T02:03:28.047621,167.84,prod_95,2,83.92
fdb33df8-9d61-4026-8a78-bd5884382e32,cust_426,2025-02-26T21:48:16.047621,552.39,prod_200,3,184.13
26b9f317-f3fe-4bda-90ca-b73279855925,cust_401,2025-09-18T04:00:06.047621,359.7,prod_74,2,179.85
8cf4a8ba-102b-4c95-81b3-f3b6277990fc,cust_59,2025-08-27T16:57:46.047621,213.72,prod_191,3,71.24
fd3f9bd4-a674-43d6-ae6e-278db2e9f599,cust_205,2026-01-02T12:08:39.047621,73.52,prod_174,2,36.76
e8a00770-19f2-4095-bd60-6f9d2839d852,cust_206,2025-08-22T22:19:47.047621,291.06,prod_97,3,97.02
17de7189-b342-4796-bb6d-6cdbc5498292,cust_100,2025-12-29T19:37:39.047621,71.55,prod_169,1,71.55
1166db92-8814-4f76-be5a-d132aa52615d,cust_233,2025-11-01T09:03:36.047621,101.18,prod_83,2,50.59
f568e581-6f63-4570-8e8c-5a08400ea578,cust_356,2025-03-17T19:15:36.047621,72.49,prod_71,1,72.49
51f2c393-fda4-44e4-91ef-181b03b52bb4,cust_14,2025-09-29T09:06:00.047621,183.82,prod_105,2,91.91
82a72d29-b8ed-4d4b-a6ab-bc16d7c9e65c,cust_494,2025-08-28T09:07:26.047621,533.79,prod_72,3,177.93
eb27df88-54ba-4f96-a876-46a4509d7300,cust_492,2025-12-21T10:21:37.047621,256.98,prod_58,2,128.49
cef03b67-075c-4325-a610-855c9c2eff34,cust_375,2025-02-25T23:46:24.047621,235.14,prod_41,3,78.38
cdc9e4e4-b544-45c3-ac4f-06c288d2573f,cust_143,2025-06-08T07:31:16.047621,298.8,prod_162,3,99.6
d587201b-cf8e-4ffa-87bf-c2741712dc7c,cust_93,2025-05-22T10:19:14.047621,81.34,prod_53,2,40.67
c7113eb7-c5f9-475c-9fc7-773d742abd4f,cust_356,2025-03-22T05:50:48.047621,354.46,prod_164,2,177.23
6fb24d9c-99f4-4637-96d9-e6eb4ff66add,cust_72,2025-06-08T06:03:50.047621,17.64,prod_158,2,8.82
9f9a0c9a-081b-424f-a88e-623d79ed4bf5,cust_170,2025-10-08T20:52:40.047621,474.39,prod_69,3,158.13
e7dc7522-6690-44f7-b650-f0d05d83cd58,cust_106,2025-10-30T12:40:38.047621,244.98,prod_178,3,81.66
4e3143ea-1ab5-4a64-84ba-dbac464b549f,cust_273,2025-09-02T21:14:24.047621,132.7,prod_1,2,66.35
3203e849-dddf-4ee6-8f2c-76b64a85dc32,cust_386,2025-06-11T14:52:26.047621,149.38,prod_24,1,149.38
37cc3e4c-c2ef-4260-b7b2-cb677bb630e3,cust_218,2025-06-29T13:41:02.047621,146.94,prod_79,2,73.47
d2e4158c-cfe8-40aa-88ae-d714d337a90a,cust_428,2025-10-23T13:06:14.047621,94.15,prod_134,1,94.15
29dc070f-300f-4d60-91f2-6e8f244777af,cust_363,2025-12-19T11:37:45.047621,340.08,prod_132,3,113.36
b757a71e-3eda-4043-95ca-53bf6a59928d,cust_187,2025-11-12T00:06:09.047621,106.68,prod_46,1,106.68
25866ff9-e500-4f55-855b-717484910895,cust_318,2025-08-04T13:32:08.047621,136.8,prod_186,3,45.6
12a613b7-2772-4bad-ab79-550572089c86,cust_398,2025-06-19T16:14:24.047621,293.7,prod_115,3,97.9
ec53884f-55a4-46ce-8599-0c13cd94dc04,cust_440,2025-09-26T07:24:21.047621,169.86,prod_91,3,56.62
b7ac2c59-e0e0-4c77-b974-b80af7472737,cust_165,2026-01-14T08:05:34.047621,226.72,prod_132,2,113.36
32c26803-5fc7-4943-995e-440a12f89bf1,cust_251,2025-12-09T01:06:18.047621,250.11,prod_111,3,83.37
c1ffcaa5-2497-4e20-817d-644cda73c66e,cust_409,2025-12-26T00:22:20.047621,436.35,prod_112,3,145.45
2059640f-148f-48e9-9445-419983e33d04,cust_274,2025-09-13T07:42:21.047621,311.5,prod_177,2,155.75
ac67f374-d79d-4454-af9d-71142bf030c9,cust_219,2025-08-23T19:28:07.047621,370.32,prod_156,2,185.16
b6f1e377-93b5-4d2b-8249-f3005f81fb68,cust_267,2025-06-30T15:04:57.047621,153.94,prod_80,1,153.94
4c3b819a-fb00-4d3c-ac8f-be93e8d56802,cust_47,2025-10-01T03:09:48.047621,66.35,prod_1,1,66.35
d8465bf2-3ac4-4ae3-826c-f49d79426104,cust_20,2025-09-21T10:44:12.047621,125.04,prod_63,1,125.04
3417dbad-454c-43f2-b638-33e292504bb4,cust_268,2025-12-13T22:50:18.047621,132.87,prod_194,3,44.29
4a0406a0-9d7d-4f1f-96cd-e33f149e24ef,cust_377,2025-07-07T22:51:50.047621,234.38,prod_18,2,117.19
74e300fb-0ceb-43e5-b4de-50f611920e2f,cust_96,2025-10-31T05:47:34.047621,45.62,prod_145,2,22.81
7655b2bb-d5a6-4f89-97ef-b89721617832,cust_316,2025-04-24T07:00:14.047621,359.7,prod_74,2,179.85
12afa88d-6238-4997-8249-3f9b38ba6229,cust_350,2025-07-10T13:50:04.047621,87.0,prod_139,2,43.5
c9c33900-ac8a-46b9-ad38-2e7a8a47e174,cust_240,2025-06-10T07:34:39.047621,51.26,prod_121,2,25.63
2ebe061c-0a7d-4e54-bc5e-aa3a26bc286c,cust_371,2025-11-06T22:06:45.047621,90.6,prod_43,1,90.6
5a20316c-208d-49ae-888f-6d3b4b9974bb,cust_413,2025-08-14T03:56:36.047621,159.9,prod_93,3,53.3
78853788-6707-46e6-883f-3d7498bb10c0,cust_397,2025-04-26T09:30:20.047621,191.65,prod_185,1,191.65
f2ababbb-9a98-4191-8b0a-1a9ba8b8af20,cust_299,2025-06-04T03:36:23.047621,149.38,prod_24,1,149.38
222066e5-fb6f-45f1-9692-443dd63becf7,cust_184,2025-05-07T23:23:40.047621,86.81,prod_123,1,86.81
75244831-ea75-468e-b836-850616c85893,cust_425,2025-12-28T00:07:28.047621,87.87,prod_98,3,29.29
c54dc5b3-4e7a-4849-aa0f-810fbccc2a5f,cust_295,2025-08-14T15:29:55.047621,213.72,prod_191,3,71.24
fd6ab92e-65f6-43e1-a0c2-191c7c85aaea,cust_114,2025-05-26T20:14:31.047621,385.47,prod_58,3,128.49
b1a091ad-84f3-49fe-ad22-3d5ef946eb3c,cust_485,2025-03-04T05:01:45.047621,135.65,prod_38,1,135.65
66740e37-8c21-4b63-8e9f-f64c812b1377,cust_366,2026-01-11T08:56:15.047621,351.57,prod_18,3,117.19
f8bcea0f-5de4-4991-8ae3-5d9c7783ef1c,cust_436,2025-04-20T05:00:20.047621,290.97,prod_166,3,96.99
0491a65d-93ed-4cc9-b2e9-b8d5b0225157,cust_378,2025-11-29T03:46:15.047621,158.13,prod_31,3,52.71
2bf94034-114b-4860-8e9d-973f7363ee20,cust_439,2025-07-24T14:14:30.047621,199.2,prod_162,2,99.6
1cb86989-aa45-428a-aeac-68ac28061d80,cust_176,2025-12-27T03:00:31.047621,196.56,prod_27,3,65.52
03f1dcd7-abb4-4a4a-ab6a-55e5581c10c9,cust_494,2025-08-18T11:44:43.047621,231.42,prod_161,3,77.14
4a855c6c-d649-44ed-bddb-2124482aa1c4,cust_238,2025-08-14T19:56:02.047621,153.06,prod_107,2,76.53
a5149650-4532-4398-8031-890a8f072615,cust_239,2025-11-08T11:04:59.047621,291.94,prod_20,2,145.97
48655911-d50c-4be2-8e12-224f42a474a6,cust_307,2025-09-27T01:22:37.047621,41.64,prod_76,2,20.82
776b766b-b724-40c4-9d9d-be6a7d8b4afa,cust_485,2025-03-30T17:10:59.047621,88.59,prod_85,3,29.53
d74e4540-0b2d-4e8c-abe9-ed8534f5e974,cust_316,2025-09-30T02:31:00.047621,164.52,prod_65,1,164.52
a76aecd1-5c65-4e07-885a-58f2f4eca1c8,cust_295,2025-12-23T20:30:43.047621,130.14,prod_104,3,43.38
5cdcf6a9-ee0c-4d5a-854a-f1344997f8cf,cust_80,2025-07-19T14:40:52.047621,237.39,prod_50,3,79.13
51ef72eb-eda6-4929-9ed9-2fcfa1558e49,cust_141,2026-01-07T04:16:58.047621,17.84,prod_170,2,8.92
6bf59791-c5a4-4077-be45-99e8321cd89f,cust_371,2025-10-25T02:29:05.047621,50.59,prod_83,1,50.59
47dc2ec9-04ed-4027-96d6-a9995bba51cb,cust_402,2025-08-07T22:00:59.047621,136.43,prod_17,1,136.43
659bc336-87f7-4961-ad68-1ad9ff51eb0e,cust_364,2025-02-17T17:26:09.047621,256.98,prod_58,2,128.49
3014b0c9-b283-4807-985e-a6f065599945,cust_142,2025-06-02T17:43:46.047621,448.14,prod_24,3,149.38
c32c86c7-44fb-4f3a-8509-58c4a425f5de,cust_65,2025-04-11T12:17:32.047621,207.74,prod_126,2,103.87
8154b4aa-abe2-418d-be6e-f4f4cf758323,cust_290,2025-04-05T22:02:10.047621,76.53,prod_14,3,25.51
3f3b5909-4487-4684-a5a2-85e3d2e696d5,cust_457,2025-10-24T12:49:14.047621,219.33,prod_187,3,73.11
a8c74e46-d678-407a-a28d-5f07e43331a9,cust_361,2025-04-25T08:29:22.047621,250.98,prod_118,2,125.49
1403b945-ce3a-468c-ba96-d7e26f146c13,cust_64,2025-07-23T17:17:57.047621,45.6,prod_186,1,45.6
c5b68257-1efa-4507-b90d-a757bfa5d5b6,cust_168,2025-10-13T20:37:29.047621,323.52,prod_114,3,107.84
24bcb5f4-5981-45e5-8f37-f4f6f49bf15c,cust_61,2025-12-08T01:05:17.047621,130.87,prod_36,1,130.87
2699b6a0-6354-4d37-8b39-feb8a6527d47,cust_343,2025-06-13T19:41:51.047621,149.36,prod_55,2,74.68
588b53b1-20e2-4f06-8b55-d7a04886734e,cust_245,2025-07-29T22:15:25.047621,174.7,prod_3,1,174.7
a84ff0d7-0aa5-48aa-adea-768faf46c04c,cust_371,2025-08-21T01:36:16.047621,52.16,prod_22,2,26.08
f760d544-534a-4fad-ac62-5b0ad0a490bd,cust_450,2025-03-29T03:11:58.047621,320.04,prod_44,3,106.68
be66487c-069c-436e-9fe9-b54987567cc2,cust_266,2025-03-04T01:01:43.047621,180.3,prod_33,1,180.3
f93a24dd-718b-48ee-a2ba-a1e9614deac7,cust_412,2025-11-18T11:35:14.047621,155.75,prod_177,1,155.75
4ab2375c-4cf0-49f6-a41f-27d413237e01,cust_76,2025-12-14T17:24:01.047621,105.42,prod_31,2,52.71
b8520a97-c337-4d01-aee2-3a02e704a537,cust_103,2025-11-21T02:02:18.047621,382.82,prod_26,2,191.41
fd9bb78f-8cb9-47cf-89d5-f4ddf38d41b7,cust_252,2025-07-11T22:24:46.047621,119.34,prod_49,1,119.34
fe21a66a-3cc2-450b-bbec-da1381cc7f97,cust_276,2025-12-24T23:37:55.047621,179.85,prod_74,1,179.85
91a28025-976c-4a21-833d-703cf077007c,cust_46,2025-10-21T03:02:55.047621,90.32,prod_117,1,90.32
47b9a8a7-bb2c-4878-bf59-28d344542847,cust_245,2025-06-12T11:08:29.047621,12.67,prod_113,1,12.67
8195adfe-6688-45d7-96ab-114ea647e1fb,cust_56,2025-11-05T07:55:23.047621,73.11,prod_187,1,73.11
4c8c7a88-c646-490d-8c31-ecfdeb17f88d,cust_159,2025-02-06T22:33:31.047621,164.1,prod_129,2,82.05
97debdb6-4dd0-41c3-995f-1edd1ddde3a7,cust_52,2025-05-23T14:49:01.047621,191.65,prod_185,1,191.65
baff75e0-ba7c-41a8-9822-8b5e68497e7d,cust_125,2025-03-02T16:52:55.047621,193.06,prod_25,1,193.06
99854c39-5858-4792-bcd7-236ad59891a1,cust_326,2025-04-12T23:13:37.047621,318.62,prod_28,2,159.31
df8634f9-fe09-43ea-b917-b9c76545c872,cust_450,2025-05-11T20:07:23.047621,559.95,prod_154,3,186.65
3640616c-1ae0-428a-a878-3cfb236f7ce0,cust_120,2025-12-23T02:08:00.047621,270.08,prod_175,2,135.04
7dd48f1b-4916-40b2-84cb-45cb86796568,cust_243,2025-03-03T00:24:24.047621,89.49,prod_59,3,29.83
fd598530-e47d-4195-aac3-37168eac73de,cust_83,2026-01-25T14:46:18.047621,29.53,prod_85,1,29.53
b896ceb8-9225-449d-a418-3912ca0cef37,cust_243,2026-01-18T06:00:17.047621,87.87,prod_98,3,29.29
9484a161-2959-4131-b2e4-b0acecb8dbba,cust_323,2025-12-25T05:12:49.047621,183.26,prod_184,2,91.63
888770ed-74e0-4d52-a062-d8b45d34e5c3,cust_138,2025-12-21T05:55:19.047621,57.38,prod_30,1,57.38
471444e4-f752-4abc-93b5-b2ae0eb0eb30,cust_77,2025-12-20T11:18:29.047621,177.93,prod_72,1,177.93
b7263c37-d8dc-4d33-b352-c661f0c60c9d,cust_17,2025-10-17T13:15:40.047621,307.64,prod_88,2,153.82
481b3f8c-2572-4d26-b5e1-7f886b670fc3,cust_130,2025-08-19T16:02:40.047621,135.65,prod_38,1,135.65
97824683-7530-4bcc-ad7c-6c7f7a1a552f,cust_264,2026-01-01T15:07:03.047621,160.52,prod_157,1,160.52
4c2970b1-02f5-4f32-9da4-7e930770a17a,cust_368,2026-01-23T23:01:32.047621,272.86,prod_17,2,136.43
e61864a7-ce27-4a85-8549-259ac65c93e6,cust_300,2026-01-09T23:02:04.047621,231.42,prod_161,3,77.14
45c816a9-ce8d-4026-841a-bed2c914e94b,cust_75,2025-08-21T15:49:26.047621,246.15,prod_129,3,82.05
57b1a68d-8b4c-4322-9402-a71fbff4e955,cust_460,2025-11-17T15:41:05.047621,213.36,prod_46,2,106.68
9f24c1e8-91c5-49e8-b549-94b608234fc2,cust_92,2026-01-20T08:13:17.047621,59.66,prod_59,2,29.83
3b13974b-5726-4371-8209-5c9546163159,cust_259,2025-04-24T19:47:50.047621,191.41,prod_26,1,191.41
28181ba5-d328-483a-b502-bf5a2e0cbad6,cust_184,2025-11-02T16:05:37.047621,531.69,prod_164,3,177.23
3735a2a5-57bb-4cb2-9dee-2f854aa515e1,cust_262,2025-11-04T09:05:52.047621,315.87,prod_19,3,105.29
c8f02081-143d-42b8-ae85-ee88c70e1408,cust_445,2025-03-15T14:02:13.047621,166.74,prod_111,2,83.37
d4d0f5c8-86a2-439c-a5af-ebd004857a86,cust_453,2025-07-29T07:46:01.047621,98.42,prod_67,1,98.42
599c9a08-9b35-4d00-be1c-330b03a7b6a8,cust_118,2025-10-11T05:07:46.047621,103.87,prod_126,1,103.87
2cc4cbe7-d045-483a-b8ab-e264e8b35fff,cust_59,2025-04-26T20:05:53.047621,137.52,prod_160,3,45.84
45991685-3f09-4677-a499-7eedfc694d0f,cust_83,2025-08-30T08:30:36.047621,358.08,prod_146,2,179.04
2324c7d0-48b9-43bf-875d-278c768d531a,cust_344,2025-04-10T04:51:57.047621,114.87,prod_195,3,38.29
52bcd965-f802-47b7-b18d-b37c2e0cf8d5,cust_470,2025-03-13T17:55:18.047621,340.08,prod_132,3,113.36
07556965-2ed3-4132-a300-aa0eab9db010,cust_457,2025-07-10T14:26:46.047621,174.54,prod_151,1,174.54
96608a11-9237-4f9c-90ea-5582556c9353,cust_297,2025-10-10T11:12:22.047621,178.82,prod_21,2,89.41
e4011734-4002-45e7-a5d9-9980e788eef7,cust_407,2025-09-06T20:25:50.047621,40.81,prod_144,1,40.81
dea18671-c76a-43a5-9be3-b3e189527304,cust_1,2026-01-15T15:25:50.047621,76.68,prod_183,1,76.68
277572c0-e8e5-442e-a4a6-0de7b7264217,cust_233,2025-08-20T00:44:14.047621,132.85,prod_37,1,132.85
124aa249-d5a6-4327-af40-0e213173c1a3,cust_220,2025-12-15T10:16:13.047621,159.08,prod_150,2,79.54
185b22d9-fec4-418d-82ae-fb5976d603c5,cust_228,2025-11-28T22:47:04.047621,132.7,prod_1,2,66.35
4701cf94-4ebf-4be9-9c6a-abe8d91aca74,cust_80,2025-11-01T01:43:39.047621,376.05,prod_77,3,125.35
36986da1-caba-4888-842d-06f429ef7f06,cust_190,2025-05-19T22:12:55.047621,22.81,prod_145,1,22.81
3639a289-7e62-44a1-bd67-a126b04df7d9,cust_288,2025-08-27T22:55:29.047621,373.3,prod_154,2,186.65
b549a730-ca4b-4f4d-a35e-9b8b2427e6c9,cust_86,2025-03-14T14:40:50.047621,358.08,prod_146,2,179.04
c3ee2e6a-6e2d-4911-93a1-7ee06c4fbf3b,cust_443,2025-06-28T03:33:46.047621,339.64,prod_9,2,169.82
183817a3-67e3-4292-ae98-468c7bbc0817,cust_364,2025-04-25T20:57:08.047621,153.82,prod_88,1,153.82
37f4180b-c55a-4906-a857-aac009d6572c,cust_112,2025-11-11T01:00:16.047621,92.54,prod_10,2,46.27
da28bf06-c529-413c-831a-be41ba7bed59,cust_282,2025-05-03T05:23:23.047621,290.97,prod_166,3,96.99
a5fbdfd8-44b3-49da-8c49-8bd7d278b6be,cust_244,2025-11-18T17:36:19.047621,215.62,prod_57,2,107.81
b9c706a2-0026-4a47-9098-daa634661d7f,cust_162,2025-03-31T14:49:46.047621,311.61,prod_126,3,103.87
2c10f514-abc9-4c1a-88d4-efd07e67b2b5,cust_90,2025-10-10T13:05:08.047621,80.32,prod_64,2,40.16
b812368f-1318-4204-8cb1-54948f93ecc5,cust_315,2025-05-17T22:12:50.047621,383.3,prod_185,2,191.65
5ae690b7-e3b7-48ba-a2c0-b8fc4db3c8d1,cust_230,2025-03-02T03:36:31.047621,71.56,prod_190,1,71.56
6e9ca274-93af-471b-9a97-a395ed7ea49f,cust_109,2025-08-06T02:39:35.047621,153.36,prod_183,2,76.68
2e3263ed-228e-4ceb-b8b7-c17510e3f9a7,cust_84,2025-04-16T18:47:41.047621,153.52,prod_196,2,76.76
6e7011ce-0937-487d-8cea-8d7171037a52,cust_452,2025-07-11T21:34:27.047621,275.73,prod_105,3,91.91
1dc6efab-4cbb-451a-a680-ac0e3654f2eb,cust_17,2025-08-26T01:52:57.047621,149.38,prod_24,1,149.38
8b462727-e7bd-4070-b113-4dff62978489,cust_21,2025-10-08T19:20:30.047621,188.3,prod_134,2,94.15
38090d0b-80b2-4a75-856e-166450268b08,cust_173,2025-02-19T14:44:30.047621,17.64,prod_158,2,8.82
1b2cac12-3ba6-430a-a0df-d7bf24543d80,cust_409,2025-08-03T04:16:10.047621,38.01,prod_113,3,12.67
14f8392e-c1bd-410d-9834-532e4dc2443e,cust_456,2025-07-31T23:15:34.047621,29.53,prod_85,1,29.53
57175426-2692-4cd3-8a83-d713a18ad407,cust_365,2025-12-01T02:07:06.047621,172.65,prod_62,3,57.55
4fa4f9ec-e0fa-4d98-9c6f-87736ec57136,cust_115,2025-06-08T14:14:53.047621,169.3,prod_188,1,169.3
74d1bc9d-385b-4e29-94d9-8eb94d8b5321,cust_348,2025-10-12T23:39:51.047621,33.9,prod_45,3,11.3
512af962-c7be-4a23-846f-e8bad7f7c2f4,cust_105,2025-12-23T14:31:23.047621,293.7,prod_115,3,97.9
c083203f-dc2c-4082-b2a7-b4f80b340d5e,cust_447,2025-03-28T23:58:17.047621,97.9,prod_115,1,97.9
67e4d81b-5d96-4ced-b150-9da752413973,cust_332,2025-08-02T06:04:26.047621,140.67,prod_54,3,46.89
f8d67029-8b07-46ae-af88-9f1c6ddb7ecb,cust_87,2026-01-28T15:41:42.047621,105.29,prod_19,1,105.29
802677a0-1a92-4240-9110-4f72471cc793,cust_323,2025-10-08T12:52:27.047621,236.72,prod_153,2,118.36
e1f66580-3459-4860-8cbb-f941e86ae17a,cust_419,2025-10-27T14:44:27.047621,307.88,prod_80,2,153.94
9066046b-00b7-4dcc-a2c9-5f77cd153d26,cust_143,2025-08-17T13:42:45.047621,98.42,prod_67,1,98.42
fa414032-c364-43b0-8727-e7d4d381d30a,cust_413,2025-06-17T01:13:17.047621,298.76,prod_24,2,149.38
11a08900-397c-46b2-9812-ea3e4c304950,cust_453,2025-07-30T00:02:10.047621,291.94,prod_20,2,145.97
d873bb89-57e5-4fc2-8099-a0574c157834,cust_61,2025-11-13T19:10:32.047621,169.86,prod_91,3,56.62
1aa3e4fb-9c18-4124-ae0c-df8cd851bacd,cust_442,2025-06-25T16:08:40.047621,150.72,prod_11,1,150.72
e9c50e4a-3c95-41c6-87e7-7c934a01561d,cust_248,2025-04-02T00:02:24.047621,89.49,prod_59,3,29.83
8a42d6df-2582-4eea-ab65-f89045b1bd88,cust_22,2025-09-11T08:32:41.047621,91.2,prod_186,2,45.6
2d1ad18f-2cc0-4e77-b9aa-554c00c8b01e,cust_400,2025-02-09T19:38:48.047621,91.74,prod_137,3,30.58
b3f6f237-1958-4fcf-836d-11379d86e919,cust_303,2025-10-24T00:57:12.047621,106.7,prod_92,1,106.7
e33a2c0a-b350-4502-8137-7d5f9c479f1f,cust_164,2025-12-27T12:41:19.047621,83.8,prod_110,1,83.8
5dd9c75c-0708-47f8-8b58-37d4dd8ebbfb,cust_15,2025-07-18T08:59:58.047621,140.76,prod_96,3,46.92
fb488058-4635-4738-9eee-88ccb30a3031,cust_195,2025-08-29T22:32:10.047621,373.3,prod_154,2,186.65
303bbd50-9950-49b0-bdbe-5cb5e683dd72,cust_389,2025-10-22T00:23:01.047621,91.2,prod_186,2,45.6
c2c847c2-3c9d-4160-9f4a-6bb3ed62363b,cust_59,2026-01-07T07:14:54.047621,564.0,prod_94,3,188.0
efb72700-8b44-435f-bed5-b80d1b99256f,cust_209,2025-07-04T16:17:40.047621,119.9,prod_103,1,119.9
68df787f-3154-4746-8485-39beb563bd34,cust_189,2025-07-07T04:26:39.047621,21.3,prod_82,1,21.3
c7d2d2c4-c7d5-45cd-9c15-9f3deb4ea0f8,cust_116,2026-01-18T19:06:22.047621,179.76,prod_13,3,59.92
f05dec07-e7b9-4b52-8175-1807072f8ce5,cust_169,2025-12-18T01:55:36.047621,92.54,prod_10,2,46.27
f9a03177-3807-4a64-9759-6e0a8626b9dd,cust_297,2025-03-29T10:55:43.047621,354.46,prod_164,2,177.23
fdfc33a7-e1c8-45ae-bdaf-7451fe30c217,cust_139,2025-05-09T13:38:26.047621,90.32,prod_117,1,90.32
a9c5b6d9-c5ff-40c2-af44-a08240e74c40,cust_155,2025-07-10T03:37:55.047621,29.53,prod_85,1,29.53
7511c4ed-15b1-4cb8-8365-546d91a0b904,cust_129,2025-05-31T01:42:54.047621,158.13,prod_31,3,52.71
a28f73ae-c6d0-4de0-91a4-a6910468076a,cust_90,2025-12-16T10:13:10.047621,360.56,prod_193,2,180.28
580b0fd4-b45b-46ea-806f-2473ca108b6c,cust_143,2025-10-21T14:23:21.047621,129.93,prod_32,1,129.93
43b4a5c3-25c6-4fc9-9913-d518e7f39c02,cust_184,2025-11-20T01:59:35.047621,231.42,prod_161,3,77.14
d4c3521e-1da8-4678-b516-bd18df182104,cust_37,2025-05-08T00:19:06.047621,172.14,prod_30,3,57.38
56257df0-3efa-4028-8c74-cfe8a14ee2c7,cust_147,2025-07-03T23:36:15.047621,179.56,prod_171,2,89.78
c907cb9c-1469-4ffc-a9fa-e4f23e01526d,cust_151,2026-01-15T14:27:37.047621,320.1,prod_92,3,106.7
c1877b42-de77-4e04-af82-c9e0f68054ef,cust_59,2025-11-20T16:09:43.047621,143.1,prod_169,2,71.55
423e76ca-4909-432e-8c77-22218cc78296,cust_233,2025-06-04T01:33:12.047621,230.28,prod_196,3,76.76
ea015cdc-7192-48d5-bf57-5688e8a81e6d,cust_307,2025-07-12T20:48:29.047621,133.8,prod_68,3,44.6
2646ac10-acc8-4451-9507-e6dc8974ca91,cust_123,2025-03-31T22:04:12.047621,474.39,prod_69,3,158.13
cc0879ce-9f55-4e53-802f-c6d27c88335c,cust_474,2025-08-10T04:28:33.047621,145.97,prod_20,1,145.97
eeb581c6-ce37-4225-a86a-316e86612dff,cust_251,2026-01-14T19:38:34.047621,114.76,prod_30,2,57.38
6366b54b-7275-4916-b5e3-93ceaefa3376,cust_437,2025-04-25T00:25:32.047621,293.7,prod_115,3,97.9
9db0e2ec-77af-4991-b512-ecd67bad262d,cust_131,2025-03-22T07:26:01.047621,150.72,prod_11,1,150.72
5ae1d3fe-8348-4fa7-a1ca-2d6f13e64046,cust_491,2025-03-10T08:22:18.047621,271.8,prod_43,3,90.6
f7a83ac1-3a7e-4b38-853a-ebfa92c4a24e,cust_265,2025-09-30T01:08:57.047621,105.29,prod_19,1,105.29
3eefc4dc-c0e3-4975-b16e-9409fe95c579,cust_281,2025-11-29T21:08:34.047621,25.34,prod_113,2,12.67
cf957f46-0b73-4bdc-9e8e-1377a0524e29,cust_371,2025-10-29T10:01:03.047621,215.62,prod_57,2,107.81
44a9d347-8264-4813-89de-77212b570824,cust_288,2025-03-23T17:47:43.047621,165.16,prod_179,2,82.58
aeeed657-036c-4291-83f7-88438e157d5d,cust_396,2025-08-16T17:45:57.047621,275.73,prod_105,3,91.91
53ad116d-93d1-4005-a916-321fa42c8e4c,cust_486,2025-09-15T00:51:17.047621,339.64,prod_9,2,169.82
763c9c72-353a-44cb-a662-180149017c5d,cust_243,2025-10-22T18:23:20.047621,57.26,prod_155,1,57.26
e6dda3cd-ad74-417a-a1f1-1ffe5a02d754,cust_349,2025-04-12T14:33:23.047621,156.76,prod_41,2,78.38
